date,flights,max_distance,url
2024-03-29,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-03-29&filter%5Bvalue_mode%5D=dst
2024-03-30,3,2.53,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-03-30&filter%5Bvalue_mode%5D=dst
2024-03-31,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-03-31&filter%5Bvalue_mode%5D=dst
2024-04-01,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-01&filter%5Bvalue_mode%5D=dst
2024-04-02,3,29.79,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-02&filter%5Bvalue_mode%5D=dst
2024-04-03,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-03&filter%5Bvalue_mode%5D=dst
2024-04-04,17,134.37,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-04&filter%5Bvalue_mode%5D=dst
2024-04-05,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-05&filter%5Bvalue_mode%5D=dst
2024-04-06,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-06&filter%5Bvalue_mode%5D=dst
2024-04-07,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-07&filter%5Bvalue_mode%5D=dst
2024-04-08,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-08&filter%5Bvalue_mode%5D=dst
2024-04-09,18,81.37,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-09&filter%5Bvalue_mode%5D=dst
2024-04-10,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-10&filter%5Bvalue_mode%5D=dst
2024-04-11,9,91.01,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-11&filter%5Bvalue_mode%5D=dst
2024-04-12,13,288.84,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-12&filter%5Bvalue_mode%5D=dst
2024-04-13,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-13&filter%5Bvalue_mode%5D=dst
2024-04-14,24,344.46,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-14&filter%5Bvalue_mode%5D=dst
2024-04-15,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-15&filter%5Bvalue_mode%5D=dst
2024-04-16,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-16&filter%5Bvalue_mode%5D=dst
2024-04-17,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-17&filter%5Bvalue_mode%5D=dst
2024-04-18,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-18&filter%5Bvalue_mode%5D=dst
2024-04-19,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-19&filter%5Bvalue_mode%5D=dst
2024-04-20,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-20&filter%5Bvalue_mode%5D=dst
2024-04-21,1,2.37,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-21&filter%5Bvalue_mode%5D=dst
2024-04-22,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-22&filter%5Bvalue_mode%5D=dst
2024-04-23,12,104.3,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-23&filter%5Bvalue_mode%5D=dst
2024-04-24,5,17.8,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-24&filter%5Bvalue_mode%5D=dst
2024-04-25,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-25&filter%5Bvalue_mode%5D=dst
2024-04-26,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-26&filter%5Bvalue_mode%5D=dst
2024-04-27,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-27&filter%5Bvalue_mode%5D=dst
2024-04-28,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-28&filter%5Bvalue_mode%5D=dst
2024-04-29,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-29&filter%5Bvalue_mode%5D=dst
2024-04-30,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-04-30&filter%5Bvalue_mode%5D=dst
2024-05-01,1,4.8,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-01&filter%5Bvalue_mode%5D=dst
2024-05-02,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-02&filter%5Bvalue_mode%5D=dst
2024-05-03,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-03&filter%5Bvalue_mode%5D=dst
2024-05-04,23,67.32,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-04&filter%5Bvalue_mode%5D=dst
2024-05-05,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-05&filter%5Bvalue_mode%5D=dst
2024-05-06,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-06&filter%5Bvalue_mode%5D=dst
2024-05-07,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-07&filter%5Bvalue_mode%5D=dst
2024-05-08,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-08&filter%5Bvalue_mode%5D=dst
2024-05-09,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-09&filter%5Bvalue_mode%5D=dst
2024-05-10,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-10&filter%5Bvalue_mode%5D=dst
2024-05-11,24,56.31,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-11&filter%5Bvalue_mode%5D=dst
2024-05-12,1,5.51,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-12&filter%5Bvalue_mode%5D=dst
2024-05-13,7,48.35,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-13&filter%5Bvalue_mode%5D=dst
2024-05-14,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-14&filter%5Bvalue_mode%5D=dst
2024-05-15,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-15&filter%5Bvalue_mode%5D=dst
2024-05-16,29,123.83,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-16&filter%5Bvalue_mode%5D=dst
2024-05-17,1,1.8,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-17&filter%5Bvalue_mode%5D=dst
2024-05-18,9,8.77,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-18&filter%5Bvalue_mode%5D=dst
2024-05-19,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-19&filter%5Bvalue_mode%5D=dst
2024-05-20,14,58.08,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-20&filter%5Bvalue_mode%5D=dst
2024-05-21,1,4.82,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-21&filter%5Bvalue_mode%5D=dst
2024-05-22,6,190.92,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-22&filter%5Bvalue_mode%5D=dst
2024-05-23,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-23&filter%5Bvalue_mode%5D=dst
2024-05-24,5,29.16,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-24&filter%5Bvalue_mode%5D=dst
2024-05-25,1,8.59,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-25&filter%5Bvalue_mode%5D=dst
2024-05-26,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-26&filter%5Bvalue_mode%5D=dst
2024-05-27,2,37.93,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-27&filter%5Bvalue_mode%5D=dst
2024-05-28,15,99.64,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-28&filter%5Bvalue_mode%5D=dst
2024-05-29,2,0.97,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-29&filter%5Bvalue_mode%5D=dst
2024-05-30,11,53.0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-30&filter%5Bvalue_mode%5D=dst
2024-05-31,6,6.58,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-05-31&filter%5Bvalue_mode%5D=dst
2024-06-01,4,5.0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-01&filter%5Bvalue_mode%5D=dst
2024-06-02,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-02&filter%5Bvalue_mode%5D=dst
2024-06-03,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-03&filter%5Bvalue_mode%5D=dst
2024-06-04,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-04&filter%5Bvalue_mode%5D=dst
2024-06-05,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-05&filter%5Bvalue_mode%5D=dst
2024-06-06,38,97.48,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-06&filter%5Bvalue_mode%5D=dst
2024-06-07,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-07&filter%5Bvalue_mode%5D=dst
2024-06-08,14,17.99,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-08&filter%5Bvalue_mode%5D=dst
2024-06-09,17,44.75,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-09&filter%5Bvalue_mode%5D=dst
2024-06-10,11,2.83,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-10&filter%5Bvalue_mode%5D=dst
2024-06-11,23,116.29,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-11&filter%5Bvalue_mode%5D=dst
2024-06-12,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-12&filter%5Bvalue_mode%5D=dst
2024-06-13,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-13&filter%5Bvalue_mode%5D=dst
2024-06-14,4,1.8,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-14&filter%5Bvalue_mode%5D=dst
2024-06-15,1,14.61,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-15&filter%5Bvalue_mode%5D=dst
2024-06-16,14,83.15,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-16&filter%5Bvalue_mode%5D=dst
2024-06-17,3,24.17,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-17&filter%5Bvalue_mode%5D=dst
2024-06-18,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-18&filter%5Bvalue_mode%5D=dst
2024-06-19,5,20.22,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-19&filter%5Bvalue_mode%5D=dst
2024-06-20,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-20&filter%5Bvalue_mode%5D=dst
2024-06-21,3,2.91,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-21&filter%5Bvalue_mode%5D=dst
2024-06-22,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-22&filter%5Bvalue_mode%5D=dst
2024-06-23,2,94.26,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-23&filter%5Bvalue_mode%5D=dst
2024-06-24,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-24&filter%5Bvalue_mode%5D=dst
2024-06-25,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-25&filter%5Bvalue_mode%5D=dst
2024-06-26,11,21.75,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-26&filter%5Bvalue_mode%5D=dst
2024-06-27,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-27&filter%5Bvalue_mode%5D=dst
2024-06-28,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-28&filter%5Bvalue_mode%5D=dst
2024-06-29,13,36.21,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-29&filter%5Bvalue_mode%5D=dst
2024-06-30,3,4.48,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-06-30&filter%5Bvalue_mode%5D=dst
2024-07-01,0,0,https://www.xcontest.org/2025/world/en/flights-search/?filter%5Bpoint%5D=-105.031672+39.816687&filter%5Bradius%5D=50000&filter%5Bmode%5D=START&filter%5Bdate_mode%5D=dmy&filter%5Bdate%5D=2024-07-01&filter%5Bvalue_mode%5D=dst
